0,statusN_Rmean=48,statusS_Rmean=48,tempC_Rmean=48,windspeedMiles_Rmean=48,precipMM_Rmean=48,humidity_Rmean=48,visibility_Rmean=48,pressure_Rmean=48,cloudcover_Rmean=48,heatIndexC_Rmean=48,dewPointC_Rmean=48,windChillC_Rmean=48,windGustMiles_Rmean=48,feelsLikeC_Rmean=48
windChillC,-0.11073298918869223,-0.07716320420311923,0.16561605429210235,0.018920329164239472,0.010267239770389234,-0.15705481498901294,-0.00848503993613178,0.09862875030208247,-0.21216053992136225,0.08371143471131548,-0.13441737839364942,0.16546488082565594,0.08002095805842613,0.08371143471131548
windGustMiles,0.2341382581310963,0.07147695967197118,-0.6228189490855968,0.42018662481475305,0.254331787538216,0.5942520523334771,-0.20302385417845129,-0.3830311764493217,0.3385425275889129,-0.6123312840787928,-0.10477767664853342,-0.6225945335942433,0.4693530379686341,-0.6123312840787928
feelsLikeC,-0.13530378259712253,-0.07367267339585742,0.15778280708541054,0.0657350365217145,0.10850872170728164,-0.11719975734351605,-0.1004361955477857,0.04079555645469651,-0.12901403833622313,0.0971920724038254,-0.049908645226631035,0.1576408089066114,0.13144025207002905,0.0971920724038254
statusN_Rmean=2,0.012537930020419188,0.0689606814980769,0.2028413896324596,-0.0278718298372682,-0.005357467538463004,-0.18660224519220056,-0.012900169907909728,-0.08811488569310731,-0.011663511253093766,0.2281262304718372,0.1119825015232582,0.20304719656972928,-0.08093668505731788,0.2281262304718372
statusS_Rmean=2,-0.06980942244774835,-0.02932845470339704,0.018739136631165283,0.008630722027034077,0.018282403433722217,-0.0384663505073228,-0.010482860486156629,-0.013285074579454242,0.07669064511319655,0.02060976254468551,-0.01513303196705477,0.01863249747152904,0.004938742868699557,0.02060976254468551
statusN_Rmean=3,-0.0074683825109691125,0.07177514021199813,0.2277630233054644,-0.012972343507523269,0.006025570970182129,-0.20693352986573768,-0.021735654727542058,-0.09218870381884714,-0.004522117658003432,0.2546546691977194,0.12829643274279573,0.2279786550751975,-0.06779994421285486,0.2546546691977194
statusS_Rmean=3,-0.07371657517224403,-0.01967468398574628,0.0225053777380682,0.013922929677836478,0.02006539361206601,-0.04004014155235156,-0.013330256751307222,-0.01392614086375826,0.0771512267313707,0.024611046175204945,-0.011147882221138458,0.022405208069978685,0.009454784027090062,0.024611046175204945
statusN_Rmean=4,-0.025494572923419768,0.0748810471778165,0.25046715513461043,0.0018019437445282707,0.016124965477062592,-0.22556649364446485,-0.02958535280498526,-0.0959737431593087,0.001993231299936943,0.27883764344328943,0.14363584382666422,0.2506974281871265,-0.05449233305462476,0.27883764344328943
statusS_Rmean=4,-0.07742380258262617,-0.011138365913137046,0.025863197168542348,0.019228466745606028,0.02207123525186745,-0.04136295230047244,-0.016678841342598668,-0.01428093951560791,0.07821403234809572,0.028040911673073383,-0.008018639314125647,0.025769073953844392,0.014190783800154285,0.028040911673073383
statusN_Rmean=8,-0.07857494873167956,0.08146610435164946,0.3246145069908929,0.06122172216093065,0.06081662677062893,-0.2832474625223286,-0.06593985537015995,-0.11277261757231018,0.030170493415832125,0.3577510571686448,0.1966459547528701,0.3248581533830166,0.004741733086375125,0.3577510571686448
statusS_Rmean=8,-0.08694137597813713,0.02197405719563605,0.03343199278102185,0.04156793954987048,0.03050673380849834,-0.040174767094066685,-0.03340202752887253,-0.016371116412488153,0.07881193406498717,0.03520022476949088,0.004430779825018533,0.033318255519671165,0.035293713631423036,0.03520022476949088
statusN_Rmean=12,-0.0996798895405646,0.07002948219148195,0.3597082177079538,0.11706304438778545,0.1039200112122968,-0.3047125815949514,-0.1002200044268773,-0.12621032889164313,0.05899672591877784,0.3927365839415901,0.2212764167228188,0.35996462490167336,0.06947361109419012,0.3927365839415901
statusS_Rmean=12,-0.08596193261509473,0.04891171030762742,0.03431683448757674,0.06081558873322376,0.039038515705708016,-0.0331411454530547,-0.049700702041428416,-0.01759801565134704,0.0764393691823326,0.03436677605400933,0.010124300999847556,0.034201144033441336,0.05510576564190164,0.03436677605400933
statusN_Rmean=24,0.11615259720070024,0.08163983673152081,0.16904624485311195,0.18786117331062568,0.17681681014564868,-0.10906839588564696,-0.129888490203019,-0.1202319236303642,0.11131815504851858,0.17660875681863678,0.12888957793858388,0.16933683226008944,0.20168440379317432,0.17660875681863678
statusS_Rmean=24,-0.03140981119510626,0.2489022368901131,-0.016213392073412866,0.08450237258157996,0.05617059763664463,0.02680511459332865,-0.07105257862774941,-0.009950714998473215,0.04994220825317957,-0.0240434996283782,-0.005004037389971368,-0.016220652172959187,0.09032865411748132,-0.0240434996283782
statusN_Rmean=32,0.4861767771241698,0.11004443421318524,-0.11355822351305905,0.11513845655484305,0.16318067780913842,0.1447677401404138,-0.08336121733160191,-0.08796286495565762,0.10770304858230023,-0.12801512922514285,-0.019405167204971846,-0.11340460796962325,0.1723030855508635,-0.12801512922514285
statusS_Rmean=32,0.023713645645320528,0.4721425578951222,-0.0527617936050699,0.07321922116592204,0.06044236212315157,0.0633084468811118,-0.06858092343663824,-0.004637424141976157,0.03105866233135524,-0.060831668650399774,-0.017832748980224494,-0.05248841971688328,0.08492109100653819,-0.060831668650399774
statusN_Rmean=48,1.0,0.09783401353782743,-0.3047075760440749,-0.09737431603461956,0.026133086204259047,0.2930692153457141,0.07731409467242899,-0.04621866473471945,0.06333279386960558,-0.3124610422089473,-0.13696702578991488,-0.30481061224589584,-0.050708689168241686,-0.3124610422089473
statusS_Rmean=48,0.09783401353782743,1.0,-0.05226565380995219,0.08379555794800536,0.07079888573896938,0.07506617087777323,-0.05840193628028707,-0.0006282128648988514,0.02148076388096085,-0.051607992161988726,-0.00768047935506955,-0.05173430654493689,0.0982878641496978,-0.051607992161988726
statusN_Rmean=96,0.2936177091257342,-0.023921495572295424,-0.016366175013064498,0.14638968305472794,0.13256046624285026,0.0441677410035066,-0.04282424389099295,-0.1818425625701976,0.09835375976615868,-0.021729846070747832,-0.020422102278594808,-0.016210031298513658,0.1519366690920855,-0.021729846070747832
statusS_Rmean=96,0.11400781589744845,0.1338760383220457,-0.06614351881106154,0.09076667643223356,-0.009710942102772908,0.0844004110764436,0.041351565950882914,0.0061620833889562575,0.02811534759966325,-0.06480564215171777,-0.028119548109662537,-0.06533306096249213,0.08302155406929884,-0.06480564215171777
tempC_Rmean=2,-0.07241395535021786,-0.0762083261853458,0.10806866945956599,-0.006941322425259175,-0.002267294059954961,-0.10522102214891184,0.004714033981119494,0.10830356811723983,-0.21943725295085464,0.022341926855603645,-0.16019137593494365,0.1078917997406394,0.06145311559508624,0.022341926855603645
windspeedMiles_Rmean=2,0.21084571258616505,0.05481188157379035,-0.5703239217507555,0.457411278034113,0.24689996763335564,0.5355617422615703,-0.19711220138436092,-0.399715575236724,0.3131638530807401,-0.5698626684992817,-0.13145324029529076,-0.5700814775736712,0.504794028675288,-0.5698626684992817
precipMM_Rmean=2,0.1852897771394786,0.0200680494371811,-0.4812245380334368,0.10329132531689812,0.4183306642615788,0.5963454767823511,-0.33840123806629624,-0.2675728226936605,0.3637327375567724,-0.4285488172535764,0.1986953612937856,-0.4812816257662616,0.17313380571983594,-0.4285488172535764
humidity_Rmean=2,0.09872445840857094,0.06577293259822431,-0.19725367269458755,0.0327829914749584,0.15100920703068255,0.25300182704814195,-0.1276660408068238,-0.19493813936809248,0.3080414917113966,-0.08758249090862998,0.2612065766739096,-0.1971763206300841,-0.013011245180040263,-0.08758249090862998
visibility_Rmean=2,-0.18450233963929105,0.008449326202971705,0.201780383542264,-0.09287602000110803,-0.41273067583221895,-0.2737134819219452,0.33336934688198383,0.3542915431760657,-0.3037561013444585,0.1849587965231054,-0.07170619798472036,0.20188984200248264,-0.1399153755971979,0.1849587965231054
pressure_Rmean=2,-0.13077745355105455,-7.258184250356938e-05,0.2032916007172377,-0.3846843247435016,-0.4412344048407053,-0.27625713758691256,0.3332603128767007,0.8848520122225905,-0.4148524864160789,0.16183321656198232,-0.15802556378173155,0.203225257886772,-0.3937656276922303,0.16183321656198232
cloudcover_Rmean=2,0.07308296022929682,0.0007388406934077393,-0.3644660608834038,0.27254745932128754,0.4486167661899004,0.4310540074074423,-0.3986448904042929,-0.4129983018005447,0.5434392530513537,-0.3092812643356089,0.16144184144772053,-0.3641512054705445,0.3209460697459561,-0.3092812643356089
heatIndexC_Rmean=2,-0.09446666911176073,-0.07195631679225817,0.09648963292162012,0.04145702971783182,0.09719307933816627,-0.06200731047501028,-0.08915017981101919,0.05042116432651226,-0.13614955213050164,0.03152143964927144,-0.07829901482721252,0.0963183945014148,0.1150936572833956,0.03152143964927144
dewPointC_Rmean=2,-0.03668148556220156,-0.04971978247065021,-0.08606007421388069,0.07376549425935783,0.3934117462307782,0.24401606789014674,-0.34384964268976004,-0.183403073103314,0.20509599354897806,-0.019674739198597864,0.3102390499304895,-0.08632109448942094,0.1361681011221295,-0.019674739198597864
windChillC_Rmean=2,-0.07186261218401052,-0.07545305687350859,0.10760527194602876,-0.006429277748390483,-0.001242165212340018,-0.10459694785453992,0.0039063564270644295,0.10773456550609116,-0.2185975455106824,0.021930766603505358,-0.16001551618122534,0.10742792843745662,0.06210219280637031,0.021930766603505358
windGustMiles_Rmean=2,0.24314013826826064,0.07455243880551063,-0.6382648016263274,0.3988628010929704,0.2411809839533876,0.6100367974052308,-0.18818577312572746,-0.37291900687898855,0.33617291110936864,-0.6235282633415559,-0.09607494500453233,-0.6380449427006666,0.446190122088932,-0.6235282633415559
feelsLikeC_Rmean=2,-0.09446666911176073,-0.07195631679225817,0.09648963292162012,0.04145702971783182,0.09719307933816627,-0.06200731047501028,-0.08915017981101919,0.05042116432651226,-0.13614955213050164,0.03152143964927144,-0.07829901482721252,0.0963183945014148,0.1150936572833956,0.03152143964927144
tempC_Rmean=3,-0.035999149192089436,-0.07078462606488943,0.04663993438731688,-0.03911826994953856,-0.020350736811212657,-0.048789791379709915,0.02115474602718812,0.12577889209066434,-0.22933821236762816,-0.04139589255287916,-0.181318457787939,0.046440544125407233,0.0361365008138104,-0.04139589255287916
windspeedMiles_Rmean=3,0.21371287797207245,0.06632845964516239,-0.6096697284473568,0.4364503140794295,0.22060785361042493,0.5775073357976849,-0.17429727292849276,-0.377739594476786,0.3079146657064531,-0.6022497449298583,-0.1158632175366067,-0.6094475927732134,0.4826492868874898,-0.6022497449298583
precipMM_Rmean=3,0.18941854505592132,0.00024083569282251264,-0.4551970709898033,0.0708142146332928,0.4597046233917586,0.5909806581729602,-0.3721939741786847,-0.2936233410929208,0.3839976420877343,-0.3895857597316992,0.2545913358710659,-0.4552244660973306,0.13990802090666324,-0.3895857597316992
humidity_Rmean=3,0.06380701655443878,0.06271578258835415,-0.14415141040259608,0.0604387573954155,0.16296052735695496,0.2051139324783722,-0.13964557632273558,-0.20343783267087592,0.3157474857066141,-0.03154766821254329,0.2824588025400913,-0.1440432328872663,0.007869189965685846,-0.03154766821254329
visibility_Rmean=3,-0.1204828218301394,-0.06084827401159028,0.4784696860861183,-0.04930049168364145,-0.2694819874873972,-0.5470761920687313,0.2282041590075245,0.07831988927887899,-0.3237496371902384,0.4291561039839213,-0.13253633239665427,0.4783347432793593,-0.10994344428739364,0.4291561039839213
pressure_Rmean=3,-0.13781578470733866,0.0005386357901926121,0.21495741222973525,-0.3796913964605377,-0.4382934430048423,-0.2854706774098189,0.3308092167377881,0.8860229629063819,-0.41465272139384657,0.17316818922043334,-0.1545582497538177,0.2148914384451817,-0.38938411111572335,0.17316818922043334
cloudcover_Rmean=3,0.07825053144827754,0.004376113339426604,-0.3690563996909461,0.26764291347795444,0.4460786667013664,0.4339762086281243,-0.396343398049059,-0.413213752614518,0.5419261034971443,-0.31366688932628045,0.15946486400773846,-0.3687312829329871,0.3155240610795772,-0.31366688932628045
heatIndexC_Rmean=3,-0.054218675480920867,-0.07245826824366547,0.039315073629356316,0.017440143437865204,0.08773847803143603,-0.012067917641292574,-0.07705471556066673,0.05626295476974338,-0.14077397464088404,-0.030892993531884926,-0.10942056113847268,0.03912152930137553,0.09842337921801676,-0.030892993531884926
dewPointC_Rmean=3,-0.017545571603582773,-0.05113695056324201,-0.11447099401028706,0.06704043426146251,0.38978281141960985,0.26825712470029783,-0.3410022612040237,-0.17952333489767022,0.20395658602497296,-0.051320725087255,0.2886433778135393,-0.11474615566985324,0.1332491601137191,-0.051320725087255
windChillC_Rmean=3,-0.03552825954136416,-0.07002808623764505,0.0460506479687068,-0.038391010005193085,-0.01915944919375922,-0.047994281445311635,0.020222545137637025,0.12503480268050066,-0.2283635942745999,-0.041914751351918064,-0.18107763008149905,0.04585212779140088,0.0370358635391446,-0.041914751351918064
windGustMiles_Rmean=3,0.2544718817126575,0.07649494047773381,-0.6437134718453293,0.38310623129841975,0.2281378462449819,0.6134950514936461,-0.17357167034495574,-0.37007658365917795,0.33034473369697376,-0.6262729990080215,-0.0950408251018483,-0.6435020196214569,0.4271204956827517,-0.6262729990080215
feelsLikeC_Rmean=3,-0.054218675480920867,-0.07245826824366547,0.039315073629356316,0.017440143437865204,0.08773847803143603,-0.012067917641292574,-0.07705471556066673,0.05626295476974338,-0.14077397464088404,-0.030892993531884926,-0.10942056113847268,0.03912152930137553,0.09842337921801676,-0.030892993531884926
tempC_Rmean=4,0.004768974934732795,-0.06936542594822086,-0.006219143145241653,-0.0664082862935604,-0.03293027389583532,-0.0020194296681882496,0.03550842129804846,0.132169034276997,-0.23555739168279674,-0.09755582165311216,-0.2061770581924808,-0.006444440836871051,0.01437692394122079,-0.09755582165311216
windspeedMiles_Rmean=4,0.238112054399392,0.06493564999420103,-0.5987209951677962,0.42497615928525184,0.21770786065790806,0.5581568426727682,-0.1671975259348078,-0.3990730119951154,0.3028575544987248,-0.5949192919326309,-0.1399814456712386,-0.5985056149358047,0.4682952442254781,-0.5949192919326309
precipMM_Rmean=4,0.2212429327274472,0.010796423929724026,-0.42777792600858144,0.0770705568551978,0.4574734085859428,0.5433096586493408,-0.3655658189100545,-0.3396068331428994,0.3703350237461595,-0.3738674332215094,0.19623457925886692,-0.42784871246757344,0.140263819692097,-0.3738674332215094
humidity_Rmean=4,0.027933450114715846,0.06000502543288861,-0.09227531485588616,0.08545904896059013,0.17486333898416515,0.15938621721387192,-0.15228969977002624,-0.20984646327713788,0.32161386306094264,0.023443093979786143,0.3055253283103524,-0.09213318651705216,0.027182163791665933,0.023443093979786143
visibility_Rmean=4,-0.13020237264031626,-0.0515082557425052,0.46635317214866295,-0.030888496797919374,-0.2842023311723831,-0.5520786883007536,0.2383084291828632,0.08947428582284528,-0.3200103134587676,0.4066118446932432,-0.18303694277103247,0.4662977246565617,-0.08740887722876667,0.4066118446932432
pressure_Rmean=4,-0.1444506360961017,0.0010750178956852807,0.2256027096466925,-0.3744637151374389,-0.4348681192771112,-0.2937094210488074,0.3281245944785055,0.8871757763609351,-0.4144171761634689,0.18331687782714803,-0.1514802883682354,0.22553682715999035,-0.3845542381178077,0.18331687782714803
cloudcover_Rmean=4,0.08244318737192456,0.00814521581849933,-0.3744826102820614,0.2618290843477379,0.4438165925165584,0.43844833388781335,-0.3945556563987441,-0.4121565915836445,0.5408295426132668,-0.31800572111334274,0.16043839602534074,-0.3741472532768551,0.3092600297567834,-0.31800572111334274
heatIndexC_Rmean=4,-0.013714081433694212,-0.06991756292069813,-0.02177044759595248,-0.009475692209286854,0.07478481886513694,0.04322479654989919,-0.06409713403530481,0.0666236411700188,-0.14662832311697846,-0.09517647245126602,-0.13445032872097867,-0.02198682389570257,0.07820159264929086,-0.09517647245126602
dewPointC_Rmean=4,0.0015400939217354922,-0.05181577692413501,-0.14215476610276484,0.0594270482690876,0.3851023913040048,0.2918157229352825,-0.3374237741304493,-0.17556345209799135,0.20224441499066173,-0.08192658831065247,0.2684344283922869,-0.14243923460684682,0.12890025898148008,-0.08192658831065247
windChillC_Rmean=4,0.005335551900766602,-0.0686195663729876,-0.00673759758815913,-0.06588865760508912,-0.03185040805687546,-0.0013349992877024453,0.03465584746860582,0.13158940573689348,-0.2346961514555237,-0.0980302077220998,-0.20604010854575872,-0.006963176494013386,0.015050120362635706,-0.0980302077220998
windGustMiles_Rmean=4,0.26856696866335433,0.07887276542888859,-0.6353183094788352,0.36908132345750455,0.22039461976761493,0.601287056499964,-0.16396317737099148,-0.37880298207782703,0.3247222609348019,-0.6170533880385589,-0.10120113988424588,-0.6351011931453826,0.4092022867612387,-0.6170533880385589
feelsLikeC_Rmean=4,-0.013714081433694212,-0.06991756292069813,-0.02177044759595248,-0.009475692209286854,0.07478481886513694,0.04322479654989919,-0.06409713403530481,0.0666236411700188,-0.14662832311697846,-0.09517647245126602,-0.13445032872097867,-0.02198682389570257,0.07820159264929086,-0.09517647245126602
tempC_Rmean=8,0.15886701421115335,-0.05690452111197514,-0.1940146831005857,-0.1897508147725329,-0.0995967833474331,0.16170049148031496,0.1067339687204162,0.1672612644217219,-0.267040145753755,-0.29289686903817963,-0.2874725209329768,-0.1943243930004222,-0.09587453026973483,-0.29289686903817963
windspeedMiles_Rmean=8,0.2752371535935727,0.07114298939766397,-0.6339109365387138,0.35471044732806056,0.16735957521264486,0.5925216677440158,-0.11186851460142024,-0.3724214605143897,0.29068657019817645,-0.6163207325710977,-0.11832939881364285,-0.6337220917223206,0.3882727394916117,-0.6163207325710977
precipMM_Rmean=8,0.2346272598382819,0.019324790744162112,-0.4068428851153726,0.03894376831833846,0.4469786756976734,0.5191762848342486,-0.3451862311090775,-0.34313490615351844,0.3748585818797271,-0.34187821978598376,0.21691689775115616,-0.4068744748323031,0.08753319682601547,-0.34187821978598376
humidity_Rmean=8,-0.11222007679578168,0.047668183301841485,0.09246638934844156,0.2027192707898043,0.2393902495868553,0.000817327942668712,-0.21768767595999505,-0.2413354543243949,0.3520557806663297,0.21627802390776146,0.3868945837345503,0.0927211620120692,0.1297246806184359,0.21627802390776146
visibility_Rmean=8,-0.15440035315413314,-0.04011275664420249,0.4504255400385681,0.0013856583458476404,-0.2842321993149336,-0.5274456890436113,0.22527589826594466,0.11449626060052755,-0.31806435719127435,0.3841614110712533,-0.18865400437963065,0.4503523158792911,-0.04400946344253765,0.3841614110712533
pressure_Rmean=8,-0.16580556715522635,0.0031834416303782244,0.2558314583212026,-0.3538447128492994,-0.4173281815277469,-0.31551803573300824,0.31357735300492434,0.8922587234852405,-0.4125336789794105,0.2103139385648674,-0.14375012316302588,0.2557624594280189,-0.3631275130954729,0.2103139385648674
cloudcover_Rmean=8,0.09676516523535676,0.02279545266134813,-0.3828437919779619,0.24077001184166744,0.43795737515388417,0.4429591831012376,-0.3894563309136662,-0.4140065278952687,0.5399252437764622,-0.3213587581491173,0.16580144931690555,-0.3824713742163096,0.2850856284414453,-0.3213587581491173
heatIndexC_Rmean=8,0.1467861966097372,-0.057945502178347576,-0.2305214632598933,-0.13379468892353613,0.006881040246040135,0.22641455137684025,0.005214135669439739,0.10699016714271596,-0.17933122016710426,-0.3129225436731527,-0.2238794653220709,-0.2308154094262604,-0.03002165345966925,-0.3129225436731527
dewPointC_Rmean=8,0.07715630594958844,-0.04732538632326122,-0.2408004271726499,0.021685807895490253,0.3592191223879098,0.3764024324072688,-0.3149941152048369,-0.15942964390160985,0.1908823977726974,-0.18849611728627835,0.20664540075875504,-0.2411074736815526,0.09870797144274576,-0.18849611728627835
windChillC_Rmean=8,0.1594358800313679,-0.05620157590862663,-0.1946134008385668,-0.1892292590732412,-0.0985770518115104,0.16238580475871886,0.10589220898019136,0.16674950139932573,-0.26625711447600897,-0.29348116006660885,-0.2875426446435191,-0.19492361694286967,-0.09521393061144996,-0.29348116006660885
windGustMiles_Rmean=8,0.2861699641843404,0.0799295618862184,-0.6090889994633419,0.31739140239777663,0.1854482755149656,0.5744039059627917,-0.12164994259566328,-0.3725833832618886,0.3195556105439889,-0.5774368160286593,-0.07537205509219785,-0.6088808097320647,0.34156449284597823,-0.5774368160286593
feelsLikeC_Rmean=8,0.1467861966097372,-0.057945502178347576,-0.2305214632598933,-0.13379468892353613,0.006881040246040135,0.22641455137684025,0.005214135669439739,0.10699016714271596,-0.17933122016710426,-0.3129225436731527,-0.2238794653220709,-0.2308154094262604,-0.03002165345966925,-0.3129225436731527
tempC_Rmean=12,0.28930196697646504,-0.042902023240207504,-0.31346717537397184,-0.3159070636619948,-0.1770506745755265,0.2600692743842507,0.18776139407939896,0.1982138784879197,-0.3005827035238146,-0.41142846969365904,-0.33730679939669306,-0.31382549847152336,-0.2253890867858625,-0.41142846969365904
windspeedMiles_Rmean=12,0.28553963436924035,0.07711574635190338,-0.5926872949331196,0.3176533680212941,0.12940058179534955,0.5507627928975369,-0.0706416272775785,-0.3733621968933004,0.28394928452671514,-0.5639293220580761,-0.09818966027440867,-0.5925195670363608,0.3329702116507229,-0.5639293220580761
precipMM_Rmean=12,0.22038590476476344,0.03597135454098021,-0.3673575751488375,0.03325484502306066,0.4237222380024992,0.4774149879590287,-0.3107365952804111,-0.31354647974219024,0.3771782925525333,-0.2890693691350318,0.24472755730330764,-0.3673237441585572,0.06342149923259911,-0.2890693691350318
humidity_Rmean=12,-0.2346827328008345,0.036343161668495716,0.21927034008617788,0.3244942663295574,0.3175059113611212,-0.1006580393372367,-0.2955406000147209,-0.2704914077011151,0.3846975186770923,0.3442019088243856,0.4440005877784114,0.2196134844243769,0.2514300431397473,0.3442019088243856
visibility_Rmean=12,-0.1536457702122361,-0.0038662476141107134,0.3601899570911465,0.06177933106258576,-0.3372301612101023,-0.4589886946418188,0.2768382580384273,0.13650092721257728,-0.3277724761699129,0.2764119917934922,-0.2685775882127324,0.3601150443494695,0.022920812792759232,0.2764119917934922
pressure_Rmean=12,-0.17539913361829598,0.0026936224282716674,0.2642633020832123,-0.3377556429612571,-0.3974258344898587,-0.3179650246508716,0.2972275561033725,0.8987173467694375,-0.4098752769876327,0.21431869124468608,-0.1440788897588252,0.2641778862672802,-0.3424341425509411,0.21431869124468608
cloudcover_Rmean=12,0.10286306932702732,0.03474030544778597,-0.3770107085239301,0.22413265513532946,0.4364480523187548,0.4349876531381791,-0.3881671181776879,-0.4182578670983425,0.5482246587052113,-0.30775246713134063,0.17962553141858587,-0.3766140984426261,0.2643623263492474,-0.30775246713134063
heatIndexC_Rmean=12,0.2868193032012098,-0.0427050132902483,-0.3716028321572191,-0.2655351963894214,-0.07463578950494575,0.34546621168542274,0.08819451938783457,0.14328121212348954,-0.2162120133984896,-0.4535395933288352,-0.2775004930090612,-0.3719405160579939,-0.16265285850670091,-0.4535395933288352
dewPointC_Rmean=12,0.14501930370655822,-0.03459400698292562,-0.3110483693017776,-0.02446717695960424,0.3293454912465897,0.4379291990786249,-0.2885074553633877,-0.14493938573349227,0.17448122383031034,-0.260704984781208,0.17851508550176365,-0.3113359177063801,0.05201287275546023,-0.260704984781208
windChillC_Rmean=12,0.2898023937351233,-0.04228726506586678,-0.3140987236474905,-0.31540098702825153,-0.17600873041624635,0.2607586181378657,0.1869009154571795,0.1976656086647097,-0.29987429306691404,-0.4120291967967573,-0.33737599719963746,-0.3144575802340305,-0.22474296731894325,-0.4120291967967573
windGustMiles_Rmean=12,0.2671914377572442,0.08277344172072862,-0.5299125792021224,0.2986339667923853,0.15804090400265794,0.5004550525141619,-0.08947624497151731,-0.3758917589986717,0.31981137063990595,-0.48461871564950804,-0.03645398615095146,-0.529706719154557,0.3017719192509834,-0.48461871564950804
feelsLikeC_Rmean=12,0.2868193032012098,-0.0427050132902483,-0.3716028321572191,-0.2655351963894214,-0.07463578950494575,0.34546621168542274,0.08819451938783457,0.14328121212348954,-0.2162120133984896,-0.4535395933288352,-0.2775004930090612,-0.3719405160579939,-0.16265285850670091,-0.4535395933288352
tempC_Rmean=24,0.3723705424828651,-0.024226369669563742,-0.12555333741642105,-0.5564161407662519,-0.37833526374487947,0.06261392679217848,0.3955691917027524,0.2396958063707301,-0.3819665996445346,-0.1793406256958591,-0.246997992313715,-0.12585241048441848,-0.5589696050928294,-0.1793406256958591
windspeedMiles_Rmean=24,0.13174172398456466,0.0920332848572638,-0.2465842694852587,0.44671867234116464,0.11220317084393612,0.2304697500965492,-0.050071447195389335,-0.41709480953842304,0.30981554468847194,-0.1939416431201908,0.011993281840705396,-0.24635460329752,0.39386626976906397,-0.1939416431201908
