0,statusN_Rmean=2,statusS_Rmean=2,tempC_Rmean=2,windspeedMiles_Rmean=2,precipMM_Rmean=2,humidity_Rmean=2,visibility_Rmean=2,pressure_Rmean=2,cloudcover_Rmean=2,heatIndexC_Rmean=2,dewPointC_Rmean=2,windChillC_Rmean=2,windGustMiles_Rmean=2,feelsLikeC_Rmean=2
statusN_Rmean=4,0.8720607699915441,0.10962644572597513,-0.3384652216854789,-0.12869925707338464,-0.07892100303740276,0.2800291497855657,0.0030826275785185765,-0.05731658067496606,0.015418853571501741,-0.33505659649733205,-0.2161069132224169,-0.3386505506643785,-0.0866973359934953,-0.33505659649733205
statusS_Rmean=4,0.10453685617750297,0.9240575809655104,-0.09688061855819603,0.0004662666527725829,0.019962168839209742,0.08007018818117585,-0.002790213864376865,0.0045557843495623715,-0.016973787295170555,-0.09468446940328973,-0.0559905617886923,-0.09686931336318268,0.023863285432363827,-0.09468446940328973
statusN_Rmean=8,0.6003880320006301,0.08907974474821133,-0.2427416472042661,-0.13719501769922055,-0.11691829974045186,0.19275079892003816,0.02543444562662488,-0.06601294458211991,-0.0006790979335427423,-0.22874962348900016,-0.145025831015599,-0.2428834881446495,-0.11616050470025828,-0.22874962348900016
statusS_Rmean=8,0.07123213847141166,0.6900722730717727,-0.07348431710287757,0.0057428519946921145,0.024115596854760703,0.0603381993713732,-0.010054734801495041,0.0014772993425678435,-0.02028070871094291,-0.06957968033902864,-0.038040636469285134,-0.07341688046568125,0.02621743373270345,-0.06957968033902864
statusN_Rmean=12,0.3901137777915651,0.04749408494064285,-0.08818882100309322,-0.12188456465749155,-0.13704005086866372,0.0589431318579628,0.03911567301286181,-0.0627358448628217,-0.002494090083870477,-0.06565749761687797,-0.03042134757013672,-0.08825714035044901,-0.1341955650116419,-0.06565749761687797
statusS_Rmean=12,0.027268386817263925,0.4489636441766996,-0.04015521320666613,0.012158129880355457,0.027045604785724577,0.03092898726081503,-0.01932660593714237,0.0005130198764718034,-0.020030262914169955,-0.03513141882036795,-0.01284409204592788,-0.040009006202124026,0.026324917287770824,-0.03513141882036795
statusN_Rmean=24,0.03603736385889808,-0.0702814985774873,0.3572603138874781,0.0871526366622639,-0.003891259057360268,-0.3380539187192556,-0.03857926757907011,-0.10664366849153332,0.05674929853787172,0.37963073215617177,0.17757178866674836,0.35764716469227337,0.005486710760546021,0.37963073215617177
statusS_Rmean=24,0.01862788479822813,0.10822877430197776,0.01156366349320013,0.05578083651126098,0.0405664126685999,-0.025738145320169728,-0.015047028205546297,-0.0065776443093732645,0.02067981098143685,0.017196238306727764,0.001980835857837686,0.01215448838576386,0.060616474361956975,0.017196238306727764
statusN_Rmean=32,-0.07094661872973212,-0.08051185645923159,0.4065813563361481,0.2516676691935037,0.1450468604132779,-0.3708077553115669,-0.1536138323297786,-0.17585975802624593,0.09209964602559764,0.421154035064271,0.19756416239796168,0.40715944525584297,0.1831437807600962,0.421154035064271
statusS_Rmean=32,0.039393643059189035,0.05151609015064969,-0.007205437310252054,0.06959910886966715,0.05186192089352467,-0.006117325902753419,-0.011697939996857856,-0.007111851890932466,0.04216145176698375,-0.007270507055724022,-0.0229591938822234,-0.006585140095753153,0.08176812651810536,-0.007270507055724022
statusN_Rmean=48,0.012537930020419188,-0.06980942244774835,-0.07241395535021786,0.21084571258616505,0.1852897771394786,0.09872445840857094,-0.18450233963929105,-0.13077745355105455,0.07308296022929682,-0.09446666911176073,-0.03668148556220156,-0.07186261218401052,0.24314013826826064,-0.09446666911176073
statusS_Rmean=48,0.0689606814980769,-0.02932845470339704,-0.0762083261853458,0.05481188157379035,0.0200680494371811,0.06577293259822431,0.008449326202971705,-7.258184250356938e-05,0.0007388406934077393,-0.07195631679225817,-0.04971978247065021,-0.07545305687350859,0.07455243880551063,-0.07195631679225817
statusN_Rmean=96,0.041742115794950914,-0.021251332247695924,0.01660882541671333,0.15443330994014107,0.0675616958481332,-0.015369744590936266,-0.10821143726698113,-0.18952050070325388,0.031117568166174708,0.01180086902382523,-0.011070929357777877,0.017137263291735302,0.13009911465483812,0.01180086902382523
statusS_Rmean=96,0.07357569548829983,-0.01644611558494414,-0.08271251761442927,0.030986295262051718,0.03883279710872079,0.08249573000744273,0.056962914143886725,0.012215393872928849,0.02008395500242016,-0.08371159389958914,-0.04708613661716792,-0.08241410743382091,0.05765815226794985,-0.08371159389958914
tempC_Rmean=2,-0.3581897637258574,-0.10241662588748598,1.0,0.06617300362651622,-0.07962779641504855,-0.9137497335183958,-0.016171226776108504,0.005522729118843408,-0.2065841714136253,0.9736690916812136,0.3464442349290605,0.9999151066004828,-0.08982309000658233,0.9736690916812136
windspeedMiles_Rmean=2,-0.11962506100198625,-0.00012150287966198667,0.06617300362651622,1.0,0.4217180498774192,-0.031131991521487008,-0.3360644615448341,-0.4837096237570235,0.3580543141203,0.05319709660436217,-0.029650976136578362,0.0670168572627011,0.9575262592495845,0.05319709660436217
precipMM_Rmean=2,-0.0591137353440937,0.016189123959947083,-0.07962779641504855,0.4217180498774192,1.0,0.2469933482599347,-0.6398455548135472,-0.3780706828593609,0.5758667026784967,-0.016956902655433766,0.31621635605707393,-0.07903798439449253,0.5115236733249663,-0.016956902655433766
humidity_Rmean=2,0.300788407798371,0.0847319333620018,-0.9137497335183958,-0.031131991521487008,0.2469933482599347,1.0,-0.1327875211181061,-0.1084556828154302,0.27468303285429396,-0.8516956105127457,-0.057015455431563423,-0.9136296157718526,0.12761342119246588,-0.8516956105127457
visibility_Rmean=2,-0.008633029994032933,0.0010383182606077696,-0.016171226776108504,-0.3360644615448341,-0.6398455548135472,-0.1327875211181061,1.0,0.4244815569791801,-0.41715152364913416,-0.05229296405109485,-0.2316513847552499,-0.016757591972801262,-0.3599859214828857,-0.05229296405109485
pressure_Rmean=2,-0.04724078814950562,0.006428028774484442,0.005522729118843408,-0.4837096237570235,-0.3780706828593609,-0.1084556828154302,0.4244815569791801,1.0,-0.4438801967255431,-0.04473726516613583,-0.2083054609093709,0.005023998730781404,-0.4620443068156466,-0.04473726516613583
cloudcover_Rmean=2,0.025837139461204323,-0.015387492965746647,-0.2065841714136253,0.3580543141203,0.5758667026784967,0.27468303285429396,-0.41715152364913416,-0.4438801967255431,1.0,-0.15397555757708745,0.10454196835460217,-0.2058787233401476,0.4139623543573566,-0.15397555757708745
heatIndexC_Rmean=2,-0.3602022816805759,-0.1012988566073128,0.9736690916812136,0.05319709660436217,-0.016956902655433766,-0.8516956105127457,-0.05229296405109485,-0.04473726516613583,-0.15397555757708745,1.0,0.4958477284050063,0.9737263792531564,-0.0994748654041616,1.0
dewPointC_Rmean=2,-0.2291225235188868,-0.06086831533174705,0.3464442349290605,-0.029650976136578362,0.31621635605707393,-0.057015455431563423,-0.2316513847552499,-0.2083054609093709,0.10454196835460217,0.4958477284050063,1.0,0.3467259588975655,-0.06438116855090882,0.4958477284050063
windChillC_Rmean=2,-0.35837868093009034,-0.10242167242104323,0.9999151066004828,0.0670168572627011,-0.07903798439449253,-0.9136296157718526,-0.016757591972801262,0.005023998730781404,-0.2058787233401476,0.9737263792531564,0.3467259588975655,1.0,-0.08902342605817197,0.9737263792531564
windGustMiles_Rmean=2,-0.07378624678838287,0.022917116759751367,-0.08982309000658233,0.9575262592495845,0.5115236733249663,0.12761342119246588,-0.3599859214828857,-0.4620443068156466,0.4139623543573566,-0.0994748654041616,-0.06438116855090882,-0.08902342605817197,1.0,-0.0994748654041616
feelsLikeC_Rmean=2,-0.3602022816805759,-0.1012988566073128,0.9736690916812136,0.05319709660436217,-0.016956902655433766,-0.8516956105127457,-0.05229296405109485,-0.04473726516613583,-0.15397555757708745,1.0,0.4958477284050063,0.9737263792531564,-0.0994748654041616,1.0
tempC_Rmean=3,-0.3668868696148476,-0.10361491454824864,0.9931621846153332,0.0910647341231632,-0.04663189962839349,-0.9036574563700288,-0.023179371441548552,0.008007854200699147,-0.2001618515780841,0.9649184524153755,0.34109247867625425,0.9931065930437208,-0.055414059792921605,0.9649184524153755
windspeedMiles_Rmean=3,-0.122920088840763,0.009444790633645598,0.01950347195235354,0.9856226304570648,0.4345571714544919,0.01836157890064565,-0.29254428320558584,-0.4668117889586595,0.3499407606203039,0.00882159740202849,-0.03298858527776668,0.020330594761541355,0.9669542062574992,0.00882159740202849
precipMM_Rmean=3,-0.04458087331046685,0.0013810711447105526,-0.10299507213134323,0.3884478225357755,0.9738157830009772,0.2858051488480287,-0.6602803526348809,-0.4003714616006052,0.5750670791398222,-0.035976233786273674,0.3412606289167795,-0.1025520551802696,0.4808558503233061,-0.035976233786273674
humidity_Rmean=3,0.3075686388000111,0.08644426127204262,-0.9147343118550642,-0.056615976437397436,0.21468235867006075,0.9959906969805724,-0.11265398716302374,-0.10276274059375648,0.2655693235451331,-0.8491441960935904,-0.05396849616270585,-0.9146355479853784,0.09519509383055336,-0.8491441960935904
visibility_Rmean=3,0.08791692119040324,-0.03330804545935564,0.1816366521381136,-0.30353544404120386,-0.7328712161718073,-0.2990320908072425,0.5637057594438775,0.16426333045034686,-0.4106422635460889,0.12218866511698752,-0.2240712586204817,0.18104747857992395,-0.40422457983833104,0.12218866511698752
pressure_Rmean=3,-0.04170355455028922,0.007311313461908981,0.011425637881974164,-0.487406059563867,-0.38196372077132656,-0.1158399829812837,0.4265629454022135,0.9975442979623292,-0.4449598407170629,-0.03782723165626126,-0.20913715907890595,0.010922436218762554,-0.4683208500026866,-0.03782723165626126
cloudcover_Rmean=3,0.03082383226706275,-0.015079171863395628,-0.21741728707727206,0.3631132160768604,0.5779411960180517,0.2847609099143415,-0.4205634726348685,-0.4434162501481625,0.9971130652041098,-0.16601968157235145,0.09847352869714987,-0.2167154172278149,0.4210679361947483,-0.16601968157235145
heatIndexC_Rmean=3,-0.3667340341073127,-0.10356701955359346,0.9745416766944645,0.08505190318883192,0.016779743528560702,-0.8492004029725486,-0.08045667146128782,-0.05345426812451139,-0.13952591091604347,0.9943218807119198,0.4858678645244927,0.9745997858397828,-0.06151471495782415,0.9943218807119198
dewPointC_Rmean=3,-0.23457523176091075,-0.06190349749370931,0.3503664100919737,-0.016517180314523542,0.3310243727048212,-0.05823305722276315,-0.2389857064362431,-0.206823691649177,0.11097962078752503,0.4982809438222643,0.9839483499651218,0.3506063150890456,-0.04962276411037248,0.4982809438222643
windChillC_Rmean=3,-0.367069999281729,-0.10354074554545403,0.9930830659012008,0.09209389448008468,-0.04592056426735404,-0.9034827774018259,-0.023852533548729862,0.00734979182141343,-0.19938808925697665,0.9649420502217144,0.3413901396519835,0.9931613361612354,-0.05443683676473823,0.9649420502217144
windGustMiles_Rmean=3,-0.06696079551049518,0.02246982892785863,-0.12689287412076009,0.9466006155161776,0.5075238687887589,0.16259244488794125,-0.35730622473243634,-0.4531979862791591,0.4047743543560911,-0.13819897092426514,-0.07803349527091731,-0.12609671767869632,0.9952666177905999,-0.13819897092426514
feelsLikeC_Rmean=3,-0.3667340341073127,-0.10356701955359346,0.9745416766944645,0.08505190318883192,0.016779743528560702,-0.8492004029725486,-0.08045667146128782,-0.05345426812451139,-0.13952591091604347,0.9943218807119198,0.4858678645244927,0.9745997858397828,-0.06151471495782415,0.9943218807119198
tempC_Rmean=4,-0.3664893544287681,-0.10449091595917323,0.979743924232526,0.11758704388034515,-0.01451616715988015,-0.8890993662197424,-0.04821924669618671,0.0013627258654612061,-0.18901971287858,0.9479031937120564,0.3286603843655886,0.9797061236781106,-0.02076206828494186,0.9479031937120564
windspeedMiles_Rmean=4,-0.10721659946141897,0.004213405608582946,-0.0014662628382890665,0.9830998839389742,0.4239338388986439,0.033242976190994734,-0.3334377544486639,-0.4799099377230889,0.3450619484662308,-0.018932274289748103,-0.057518482448808965,-0.0006417532675230283,0.9640097664907488,-0.018932274289748103
precipMM_Rmean=4,-0.01800776326434592,0.00990054309949219,-0.10416289636366463,0.40576286911398535,0.9486333509602078,0.28537241052602697,-0.7416079246199923,-0.4362044787056924,0.5747822758205826,-0.044791008243865185,0.3146056167575383,-0.103624338658663,0.4915358637426635,-0.044791008243865185
humidity_Rmean=4,0.31055586971843796,0.08675533991701084,-0.9087320047118664,-0.0830678745730478,0.18311338957884046,0.9848217044191264,-0.08902363748255812,-0.0954770970029385,0.2549682372659713,-0.8392685085692851,-0.04809519541396845,-0.9086497534332348,0.06154092431889599,-0.8392685085692851
visibility_Rmean=4,0.08034227193033906,-0.03923986906253737,0.2042410292891464,-0.2776785724378817,-0.7444640624363584,-0.33511725900167644,0.5319497113690772,0.1829395922694074,-0.4082487539061995,0.13662183919773266,-0.26194546031221105,0.20374002710094755,-0.3857841763730348,0.13662183919773266
pressure_Rmean=4,-0.03635837874754078,0.008320828419963065,0.017890395843828233,-0.4905127735754752,-0.3852998908064721,-0.12386492567157514,0.4284106920289609,0.9943810596329156,-0.44584164174386576,-0.030131713943048862,-0.20971094864870485,0.017385196586862158,-0.4738061600552771,-0.030131713943048862
cloudcover_Rmean=4,0.035007295629661365,-0.015456319628318631,-0.23023057480679715,0.3662113031352969,0.5793853586944123,0.29695328811301697,-0.4210837573354945,-0.44157587669730736,0.9892753989169316,-0.17935296274038395,0.0946995277503585,-0.2295393234140647,0.4267005110323602,-0.17935296274038395
heatIndexC_Rmean=4,-0.3722948927851934,-0.10458024768913428,0.9659799289274816,0.11449056707810447,0.0517590661710483,-0.8365942778538233,-0.09913858024427534,-0.05784055453681645,-0.12752006838253588,0.980056301026253,0.4750484726797672,0.9660536190764054,-0.023182363554736282,0.980056301026253
dewPointC_Rmean=4,-0.2360642670218876,-0.06166479396209891,0.35064351315878844,-0.0033603797511146893,0.3454095288800857,-0.05678266429022046,-0.2460591728037053,-0.2054649689763505,0.11819704837519272,0.4951289724164828,0.9624292618042188,0.3508389645978727,-0.034110726309065316,0.4951289724164828
windChillC_Rmean=4,-0.3665374235459937,-0.10435445489753044,0.9796871121305756,0.11846467301921433,-0.013886237637668662,-0.8889164195144788,-0.048845516525885306,0.0008421574031517548,-0.1883009741627996,0.9479153187657058,0.3289025349892841,0.9797405861202874,-0.01995777528100406,0.9479153187657058
windGustMiles_Rmean=4,-0.05514170524500895,0.02190687300268257,-0.1579223933879219,0.935090905246042,0.4966234080773122,0.1899126288081316,-0.3691521409385316,-0.4542999737194379,0.394729111534442,-0.17238152260638134,-0.09667364834031628,-0.15712890490962755,0.9846064925315858,-0.17238152260638134
feelsLikeC_Rmean=4,-0.3722948927851934,-0.10458024768913428,0.9659799289274816,0.11449056707810447,0.0517590661710483,-0.8365942778538233,-0.09913858024427534,-0.05784055453681645,-0.12752006838253588,0.980056301026253,0.4750484726797672,0.9660536190764054,-0.023182363554736282,0.980056301026253
tempC_Rmean=8,-0.33621837322630843,-0.09857435232992992,0.8528215353780613,0.18916775578464504,0.09569793595296862,-0.7679031298112169,-0.12306730460632148,-0.00954422282126423,-0.15336724672446345,0.8049599875278383,0.2407889608368605,0.8528033327398536,0.09616884994194314,0.8049599875278383
windspeedMiles_Rmean=8,-0.07651766619224656,0.01013816782116201,-0.1575166709540862,0.9009855509710464,0.4263879990899862,0.1860407110825769,-0.2991837845969812,-0.4353473637129828,0.3174978622664434,-0.17644856773104214,-0.09731038090246186,-0.15671480714591646,0.9257113735110022,-0.17644856773104214
precipMM_Rmean=8,0.030581242323682093,0.008279273278328829,-0.2368528713958985,0.354482988234229,0.8600501584815021,0.4110091259158497,-0.6975402789118426,-0.4159339818020834,0.5513150474017157,-0.1785782977309823,0.2633919729464078,-0.2363857541881545,0.4570863457299438,-0.1785782977309823
humidity_Rmean=8,0.2965897071743709,0.08297100603920415,-0.8198484684239844,-0.15233503719658126,0.07556496975226658,0.8788968634312201,-0.011662913188000987,-0.08148463742278758,0.22475233907072287,-0.7357362539360375,0.00029992595302106266,-0.8197914383433191,-0.047816786555936776,-0.7357362539360375
visibility_Rmean=8,0.04798311300032427,-0.03292964270174518,0.2979983189848211,-0.2526992982148658,-0.7046286574487247,-0.4279159986978768,0.4676349976655389,0.1856080120352616,-0.4109186895307485,0.23503384119924786,-0.2223928525592853,0.2975185529713211,-0.3674557949907899,0.23503384119924786
pressure_Rmean=8,-0.02123947200406182,0.0111102784505531,0.05056090738473089,-0.4924523305050642,-0.39108625715896655,-0.16079034378233564,0.4294077406627221,0.973622173473956,-0.4480962255169199,0.008002632241581147,-0.20590958258651093,0.05002837956046961,-0.4837857648364993,0.008002632241581147
cloudcover_Rmean=8,0.05266663789761356,-0.018179566617413257,-0.2764276049412077,0.3713762597634295,0.5707387113401495,0.34134968030583257,-0.423527571121437,-0.435136466011201,0.9219646562921096,-0.2281000271688245,0.08360269194556615,-0.27580209388427696,0.43918321407010746,-0.2281000271688245
heatIndexC_Rmean=8,-0.35487525123556496,-0.10081526642796716,0.8572738421214279,0.19878414646004394,0.16874725654891218,-0.7271605510363366,-0.17043304710142054,-0.06666684827063826,-0.08833851191833278,0.8454073900243054,0.38078314873098623,0.8572917669841714,0.1070679279514602,0.8454073900243054
dewPointC_Rmean=8,-0.21445746760165424,-0.051126473814227344,0.30697978374822205,0.04387970678412651,0.3995313900184808,-0.02333091618989069,-0.27332785939782195,-0.20293776673405686,0.1527343828687674,0.4306435783271701,0.8193755825060818,0.3070043947480429,0.03246006326744221,0.4306435783271701
windChillC_Rmean=8,-0.3359532463434168,-0.09828650592159922,0.8527341524715351,0.18993096455580347,0.09629918981431526,-0.7675959966624248,-0.12368065396707276,-0.010039351857406028,-0.15273713617145854,0.8049604561412772,0.24100797558821202,0.8527229757410612,0.09689934510118857,0.8049604561412772
windGustMiles_Rmean=8,-0.012275027879888259,0.023848038492314358,-0.3111914670686425,0.8346849521608327,0.4579709822238872,0.33356123174525115,-0.33952354098845416,-0.4113271758067144,0.35920295836941324,-0.32667375669989424,-0.13798531020372326,-0.310412719350151,0.901796039786125,-0.32667375669989424
feelsLikeC_Rmean=8,-0.35487525123556496,-0.10081526642796716,0.8572738421214279,0.19878414646004394,0.16874725654891218,-0.7271605510363366,-0.17043304710142054,-0.06666684827063826,-0.08833851191833278,0.8454073900243054,0.38078314873098623,0.8572917669841714,0.1070679279514602,0.8454073900243054
tempC_Rmean=12,-0.26082119946996185,-0.0846560928345352,0.6356246384827594,0.2025349683999023,0.1615856583438894,-0.5674252526325418,-0.1755117531114942,-0.003920943294505458,-0.13374916389295774,0.5711914234765714,0.1183268036175364,0.6354609512582732,0.16461510050233907,0.5711914234765714
windspeedMiles_Rmean=12,-0.015085579562340154,0.019992145834740203,-0.3124429186388849,0.7769370101094663,0.38370384279614894,0.3296054272838068,-0.2744892188031962,-0.3968700309144238,0.28609535617329523,-0.3298986058392415,-0.13903101575011054,-0.31166048432663146,0.8250823409166996,-0.3298986058392415
precipMM_Rmean=12,0.07822725854816752,0.01695278262723329,-0.3771403890786957,0.2926894515376719,0.7487301880755133,0.5317752436073521,-0.5820437739245932,-0.3596807761908351,0.5109163706331602,-0.316911501293099,0.2021557030477557,-0.376719281122052,0.4083698552440185,-0.316911501293099
humidity_Rmean=12,0.2459761183554559,0.0748112643575338,-0.6453674903954202,-0.16274798002468016,0.006770972027103243,0.6951434787288481,0.042764140776285715,-0.08713525018132022,0.21100638994951285,-0.5492304938799392,0.07426345079028747,-0.6452539095435336,-0.10830583335984656,-0.5492304938799392
visibility_Rmean=12,0.011612159660703482,-0.02224566670129621,0.344977851589328,-0.15925807171240458,-0.6062977800968898,-0.4911539575441599,0.4256091412092372,0.18037453325387034,-0.39521019764265575,0.2791902989011586,-0.23743613256039725,0.3446338944104836,-0.2664541287520964,0.2791902989011586
pressure_Rmean=12,-0.024210104920712686,0.009222906654148173,0.09327865104609076,-0.4809671345014573,-0.3881146191050005,-0.20215709692535525,0.4229427518487369,0.9474123092890628,-0.4495893009009743,0.05553251389559295,-0.18814905624121495,0.09271533922698856,-0.4788275769679473,0.05553251389559295
cloudcover_Rmean=12,0.06750454516947346,-0.018966256248089192,-0.3175798441476192,0.3622586980913179,0.543383187921598,0.38168588189993,-0.4113174876706439,-0.4231984562975963,0.8235763184000222,-0.2713652370563264,0.07822857620962859,-0.3169993582850676,0.4335072297855873,-0.2713652370563264
heatIndexC_Rmean=12,-0.285950259319689,-0.09040084327657516,0.6483862901537664,0.22454860183894032,0.2419877392008018,-0.5335999933312129,-0.21786446731759526,-0.0580418307814477,-0.06440678224491056,0.6132988309125484,0.2427703055101492,0.6482524823085011,0.1899199819245356,0.6132988309125484
dewPointC_Rmean=12,-0.15502654082395778,-0.03799254803123277,0.2071355621627308,0.07741540865454473,0.4353906423174962,0.04944163392265458,-0.2907900051272605,-0.2066249483860571,0.1885515318791257,0.30955214619840155,0.6474681012356875,0.20698760383196604,0.0937730355347147,0.30955214619840155
windChillC_Rmean=12,-0.2607099127235058,-0.08445881210337851,0.6354488295231007,0.203201643724104,0.16221910562617595,-0.5670012277037024,-0.17610292441931047,-0.004458171787651199,-0.13316922101643125,0.5711117145828449,0.11859751005863635,0.6353084760085941,0.1653148170564954,0.5711117145828449
windGustMiles_Rmean=12,0.0503789545173648,0.03396077267193175,-0.4509986659589184,0.695393269343293,0.3906961351080411,0.4612861273069226,-0.28950464650784435,-0.3655381245237125,0.32011380444801,-0.4613332124324144,-0.16875634153029878,-0.4502373914390402,0.7717790341862517,-0.4613332124324144
feelsLikeC_Rmean=12,-0.285950259319689,-0.09040084327657516,0.6483862901537664,0.22454860183894032,0.2419877392008018,-0.5335999933312129,-0.21786446731759526,-0.0580418307814477,-0.06440678224491056,0.6132988309125484,0.2427703055101492,0.6482524823085011,0.1899199819245356,0.6132988309125484
tempC_Rmean=24,0.1012311418846886,-0.013930166279775596,-0.1726761351464477,-0.10375422353800708,0.03037564280234086,0.1525778164404962,-0.1049323877300077,0.12294057925715388,-0.20399776105110826,-0.2584889582846445,-0.245235620378058,-0.1732584736474039,-0.009469744507712072,-0.2584889582846445
windspeedMiles_Rmean=24,0.1851852071403232,0.07470800656896492,-0.6022469518593742,0.3738081716835494,0.1565783644252983,0.5879070477564112,-0.13326485858864628,-0.3080244417857822,0.21285438856798888,-0.5861497264515341,-0.18619563117445376,-0.6016069012111258,0.4324051829252887,-0.5861497264515341
precipMM_Rmean=24,0.18254117959355304,0.030370739808793238,-0.4551668881282519,0.10137326246706724,0.4201987337476005,0.5862700032187181,-0.4361093466266118,-0.3585035993104966,0.4222169279810327,-0.3795425111121154,0.16435387500258372,-0.4545866211546984,0.175206944743982,-0.3795425111121154
