statusN,statusS,statusN_Rmean=2,statusS_Rmean=2,statusN_t-96,statusS_t-96,statusN_Rmean=2_t-96,statusS_Rmean=2_t-96
1.0,0.10872721464738991,0.9517992302877022,0.10628043663544808,0.41513098559713224,0.08311450943168927,0.41334697557448447,0.08021588135766138
0.10872721464738991,1.0,0.1093642114655862,0.9718069320827902,0.04214206868740332,-0.10498447913681823,0.04479977535965699,-0.10661535347429463
0.9517992302877022,0.1093642114655862,1.0,0.10854937822801664,0.4054397958585911,0.08447318596370103,0.4155482158994686,0.08314613142664756
0.10628043663544808,0.9718069320827902,0.10854937822801664,1.0,0.037751467123176154,-0.10435923191191748,0.041556821419398975,-0.10534138612029563
0.41513098559713224,0.04214206868740332,0.4054397958585911,0.037751467123176154,1.0,0.1113171096235217,0.9513890960346607,0.1084210124493717
0.08311450943168927,-0.10498447913681823,0.08447318596370103,-0.10435923191191748,0.1113171096235217,1.0,0.11171875587230938,0.9713858101864097
0.41334697557448447,0.04479977535965699,0.4155482158994686,0.041556821419398975,0.9513890960346607,0.11171875587230938,1.0,0.11128097220520337
0.08021588135766138,-0.10661535347429463,0.08314613142664756,-0.10534138612029563,0.1084210124493717,0.9713858101864097,0.11128097220520337,1.0
