0,statusN_Rmean=2,statusS_Rmean=2,tempC_Rmean=2,windspeedMiles_Rmean=2,precipMM_Rmean=2,humidity_Rmean=2,visibility_Rmean=2,pressure_Rmean=2,cloudcover_Rmean=2,heatIndexC_Rmean=2,dewPointC_Rmean=2,windChillC_Rmean=2,windGustMiles_Rmean=2,feelsLikeC_Rmean=2,Expanding Mean 2 statusN,Expanding Mean 2 statusS,Expanding Mean 2 tempC,Expanding Mean 2 windspeedMiles,Expanding Mean 2 precipMM,Expanding Mean 2 humidity,Expanding Mean 2 visibility,Expanding Mean 2 pressure,Expanding Mean 2 cloudcover,Expanding Mean 2 heatIndexC,Expanding Mean 2 dewPointC,Expanding Mean 2 windChillC
statusN,0.9512388679986641,0.10778806946387252,-0.3627578093578112,-0.11412432450945995,-0.04921522632454434,0.30637768332142745,-0.01455687499926355,-0.04167335023512956,0.03066164338911532,-0.36806927555313657,-0.23310492751118925,-0.3628777103442838,-0.06718690964037588,-0.36806927555313657,0.9957975646860628,0.11023143608909867,-0.3577333858625663,-0.123021748254462,-0.0390922021489778,0.3006828767892,0.047296234462712375,-0.04705096024683353,0.02675240629634669,-0.36113560952148455,-0.2281970658617929,-0.3579298616759525
statusS,0.11102967343052757,0.9713256122110931,-0.10419239910632663,-0.0010075524710515768,0.014447262152255615,0.08554424653118327,0.002324873967538363,0.006621745768703088,-0.016152475125557127,-0.1037057666545385,-0.061845455944101714,-0.10414233900403494,0.021922840194125943,-0.1037057666545385,0.111030448699617,0.9979533454845774,-0.10283878972812636,0.005437997544524339,0.011396685969115843,0.08488304449336682,-0.02447051888470299,0.00575499266320894,-0.015613842565945652,-0.10202273359461672,-0.06062172771860901,-0.1028519096162544
tempC,-0.34895174525240463,-0.10053723090022597,0.993706449870969,0.034849146626439134,-0.1135439029952658,-0.9146467654015912,0.00487719487030861,0.010674838087439948,-0.2178042080705999,0.9730543023354608,0.34862171067900394,0.9936416429576088,-0.1270310962794051,0.9730543023354608,-0.3563641238429581,-0.10257161622994897,0.999915445596612,0.058152339090280836,-0.04581065048242754,-0.9146423812089198,0.07993969376179644,0.004856284312832101,-0.2081798226006812,0.9736775380023064,0.3446592201139693,0.9998189743720568
windspeedMiles,-0.1274856176295617,0.006023815926382746,0.08723023026353205,0.9911102374414044,0.4166893502339888,-0.05034934119429732,-0.3115716874634961,-0.4871696454185423,0.3603215206068526,0.07929131022012588,-0.012389309015093644,0.08808107577784158,0.9487757879721944,0.07929131022012588,-0.12404725791806545,0.005461890818724125,0.06188714279525113,0.9999879994478889,0.4141529365844894,-0.02636186077886804,-0.3410958208386587,-0.4835156202807983,0.3572566373750348,0.05279614339339233,-0.025211695846013824,0.062720860038339
precipMM,-0.049280917508072807,0.012790019249580306,-0.011599116358152231,0.4230469311214119,0.965267086304116,0.1939996675250881,-0.7411525859310234,-0.4491732404860325,0.5855796483993092,0.05214879943954465,0.35498705184969115,-0.010977788660677914,0.4924371107377513,0.05214879943954465,-0.04145241200810537,0.011355053842044431,-0.04041599382135229,0.4147220200010929,0.9998930380518976,0.2200874968405377,-0.7978486548925918,-0.4454478577995796,0.5830155078554535,0.0249095080320089,0.3406850235301171,-0.03980681103536912
humidity,0.2904920566426287,0.08264979435773159,-0.9061215106549622,-0.0005531550351284242,0.27973620657400944,0.9958980167974733,-0.15427130505109013,-0.11612670179233373,0.28571357658875324,-0.8476970587921986,-0.05826476471986216,-0.9059743022545684,0.16311787595285646,-0.8476970587921986,0.29861606665143203,0.08431740395700556,-0.9137309294586649,-0.020870032334839743,0.2276408524184021,0.9997891943697044,-0.24274704908507444,-0.10891039927981797,0.2765598567822796,-0.8521557512795713,-0.05747381818565351,-0.9136077058005246
visibility,0.052967850794696056,-0.02670761149069589,0.05438701405967248,-0.3481704079484911,-0.7730175395377339,-0.2164073236439437,0.85682871514939,0.3350685290244492,-0.4621652904347896,-0.007164198850080095,-0.3025013094164541,0.05376477197479874,-0.4157291714639973,-0.007164198850080095,0.04860568187661991,-0.024381805979684763,0.07722129533915699,-0.3413095883460208,-0.7978234992891085,-0.2381749447264443,0.999991196158731,0.3325766986599342,-0.4596269477324509,0.014989779719791704,-0.2939345356471291,0.07661567060682928
pressure,-0.053071019494112616,0.00488572627350955,9.138562935426793e-05,-0.4785974491966967,-0.3732881713132989,-0.1020821362126295,0.4206140497856383,0.9971952791188936,-0.4430932500336798,-0.0511391018144947,-0.20743015653927588,-0.0004042361296390882,-0.4545418421888941,-0.0511391018144947,-0.04777693335464482,0.00572325953043975,0.004034176828064446,-0.4832747797731243,-0.444998514539918,-0.10748631801814296,0.3324150625191599,0.9999982481849086,-0.4435643397519197,-0.047462230964993024,-0.2085002863119784,0.0035423953914506157
cloudcover,0.02035042507408776,-0.016079195372162833,-0.19572512942254186,0.3529344404828369,0.5717406607590573,0.26385828309900416,-0.4140703979049358,-0.4448039673728658,0.9969524467770359,-0.14210450855071108,0.10982239016521246,-0.1950186434729141,0.4065607079165049,-0.14210450855071108,0.025184894423168663,-0.015735221497002853,-0.2050798614261061,0.3563540836067803,0.5823016561528811,0.27304210486971314,-0.4591739843575213,-0.4437265185452956,0.9998452205391716,-0.15026332562600506,0.10337124198143532,-0.20437777995316966
heatIndexC,-0.3486137617216181,-0.0990769960309243,0.9643718093404648,0.01964220643735729,-0.0517898061919031,-0.8492682706844121,-0.03202207751290853,-0.03936141561155096,-0.164745504243706,0.9943468069542294,0.4968327083690944,0.9644094124837224,-0.13864233374176535,0.9943468069542294,-0.3586802839959111,-0.10177463249381748,0.97284678149718,0.047009733739321186,0.017525212634210408,-0.852376272508712,0.01927844108110011,-0.04615350103221544,-0.15445899014338252,0.9997798628341618,0.4942554246053861,0.9728967931433878
