statusN_Rmean=12,statusS_Rmean=12,tempC_Rmean=12,windspeedMiles_Rmean=12,precipMM_Rmean=12,humidity_Rmean=12,visibility_Rmean=12,pressure_Rmean=12,cloudcover_Rmean=12,heatIndexC_Rmean=12,dewPointC_Rmean=12,windChillC_Rmean=12,windGustMiles_Rmean=12,feelsLikeC_Rmean=12
0.34019819896531545,0.016935933202515494,-0.23614964094359098,0.0025939253967664764,0.09149743948067202,0.2274254477380639,0.001557310562303286,-0.027776546641121582,0.0708173585104252,-0.2618167476729255,-0.13641734239153405,-0.23608134712052475,0.06720316896690598,-0.2618167476729255
0.03401674232825125,0.39679754066857625,-0.08052325814532993,0.02285506467586885,0.01801943762931815,0.07152671561883904,-0.024697983927742685,0.007624270580073198,-0.019264320819371676,-0.08721176382376022,-0.03519262772254717,-0.08035247641495308,0.03644541012849314,-0.08721176382376022
-0.04465338024745288,-0.03211620404005959,0.5693263910123945,-0.35000218861444404,-0.403813514869903,-0.590810360289912,0.36475862534975795,0.1044136957112144,-0.3261925515517416,0.583292383883011,0.17582123592152776,0.5691218075195159,-0.4815770678213999,0.583292383883011
-0.11600120218101741,0.019878728061694936,0.1895339224120938,0.7431763935541522,0.2704686486587485,-0.14930314748819665,-0.1464323255475468,-0.475444571487353,0.3552969710390578,0.21716039630012546,0.08765293534347753,0.19017095641778697,0.6577272153009512,0.21716039630012546
-0.11788447921632668,0.020501336338041333,0.1948851341916034,0.3556016364600374,0.73444065869371,-0.01938520496322985,-0.5587558440406973,-0.4524618720600669,0.547558031348613,0.2739202082640302,0.4538739669168871,0.1955388900565711,0.3595869244492445,0.2739202082640302
0.020164339925907236,0.02238400737687825,-0.5079901360397823,0.36432444128123165,0.5544921701152015,0.6396142946714503,-0.5087182742449713,-0.21309083498229364,0.39031143091770365,-0.47568367154043395,0.07098423052291768,-0.5075347366808444,0.4887312239502716,-0.47568367154043395
0.10054489477025033,-0.0519714371689636,-0.12121181900901083,-0.29444562570102034,-0.615499409901242,-0.024668681745050686,0.5579047713319037,0.32672102202544073,-0.44314610061721205,-0.19145376872319073,-0.3687973003400243,-0.12182526730010779,-0.3044140876633257,-0.19145376872319073
-0.06157746071569516,0.0005493805046338565,-0.0005464120817166675,-0.386182712929816,-0.35300087134321567,-0.09118840151849121,0.17304528646510153,0.9395947164666085,-0.4194715926184212,-0.05448702148921736,-0.2082441204751176,-0.0010823119543654143,-0.3544577862239395,-0.05448702148921736
-0.0019680321727777745,-0.018730343107289583,-0.13172382979273256,0.2784078317358448,0.49979969554490955,0.20899172623528417,-0.3887340539077722,-0.44968840526884885,0.7959747608946421,-0.061060329512808195,0.1950594577924245,-0.13114475859993827,0.31053318068232155,-0.061060329512808195
-0.021600914819185215,-0.026869468393734722,0.5019691414171442,-0.36605224800712755,-0.34298611910732935,-0.4926060757144,0.2995226444737437,0.06699400459970584,-0.27902159838372614,0.5432366034570797,0.272850295984469,0.5018553741111986,-0.4897951660848661,0.5432366034570797
-0.0018339338634449417,-0.006598125488384873,0.08545326504330837,-0.1466508098540894,0.18968936169168474,0.09382294484352213,-0.22616868121691566,-0.18253872332421028,0.07658936498748059,0.2038636266884942,0.598726968271135,0.08572832146106875,-0.17372731944766606,0.2038636266884942
-0.044683825186984945,-0.03190019814249135,0.5691232881457317,-0.3492303160585185,-0.40340501870778234,-0.5906770591049211,0.36443000537195375,0.10385012724557639,-0.32562159606402896,0.5831203570784008,0.17564162422994853,0.5689461378285812,-0.48082814269581287,0.5831203570784008
-0.13130945158116997,0.02328094395932113,0.17645358435457853,0.7932653523665313,0.3896525950675962,-0.12123361434190297,-0.24360707926361574,-0.4811201392893435,0.42962656043319764,0.2039144080303807,0.10155209410446076,0.177143699168698,0.7347180486049486,0.2039144080303807
-0.021600914819185215,-0.026869468393734722,0.5019691414171442,-0.36605224800712755,-0.34298611910732935,-0.4926060757144,0.2995226444737437,0.06699400459970584,-0.27902159838372614,0.5432366034570797,0.272850295984469,0.5018553741111986,-0.4897951660848661,0.5432366034570797
0.3901137777915651,0.027268386817263925,-0.26082119946996185,-0.015085579562340152,0.07822725854816753,0.2459761183554559,0.011612159660703482,-0.024210104920712686,0.06750454516947346,-0.285950259319689,-0.15502654082395778,-0.2607099127235058,0.0503789545173648,-0.285950259319689
0.04749408494064285,0.4489636441766996,-0.0846560928345352,0.019992145834740203,0.016952782627233286,0.0748112643575338,-0.02224566670129621,0.009222906654148174,-0.018966256248089192,-0.09040084327657516,-0.037992548031232774,-0.08445881210337851,0.03396077267193175,-0.09040084327657516
0.45090039339724636,0.03876826814677915,-0.2850111141106728,-0.032188496436811306,0.06548862849544311,0.2641104430594192,0.02035588914197711,-0.02138891675485912,0.06496169675258898,-0.3095207307298808,-0.17382143246804413,-0.28486427671933884,0.03391948897849458,-0.3095207307298808
0.06007466579622,0.5057147686444787,-0.0884498653466942,0.017148452400580046,0.01617196811527859,0.07790447091216758,-0.0206191388562952,0.010008410517466476,-0.018768989591394898,-0.0931320670719848,-0.04045987352097217,-0.0882374444604252,0.0314542708806614,-0.0931320670719848
0.5238794486960981,0.05163956600596728,-0.30712656673679917,-0.04767674392008105,0.052045636804012134,0.2803048342820895,0.028776373059832827,-0.019606720012934488,0.061952189350824534,-0.3305327648412431,-0.19028165838504688,-0.3069541733987137,0.018560586348610793,-0.3305327648412431
0.07228944925870671,0.5650560466068608,-0.0919002945217473,0.015069145031251499,0.01506020519975907,0.08067881378656343,-0.019296715665132604,0.01102302547743185,-0.018100992148633803,-0.09575219593470188,-0.04363193935488057,-0.09166036992924265,0.029446915285818838,-0.09575219593470188
