statusN_Rmean=2,statusS_Rmean=2,tempC_Rmean=2,windspeedMiles_Rmean=2,precipMM_Rmean=2,humidity_Rmean=2,visibility_Rmean=2,pressure_Rmean=2,cloudcover_Rmean=2,heatIndexC_Rmean=2,dewPointC_Rmean=2,windChillC_Rmean=2,windGustMiles_Rmean=2,feelsLikeC_Rmean=2
0.9512388679986639,0.10778806946387252,-0.3627578093578112,-0.11412432450945995,-0.04921522632454434,0.30637768332142745,-0.01455687499926355,-0.04167335023512956,0.03066164338911532,-0.36806927555313657,-0.23310492751118925,-0.3628777103442838,-0.06718690964037588,-0.36806927555313657
0.11102967343052757,0.9713256122110931,-0.10419239910632665,-0.0010075524710515768,0.014447262152255615,0.08554424653118328,0.0023248739675383627,0.006621745768703088,-0.016152475125557123,-0.1037057666545385,-0.061845455944101714,-0.10414233900403494,0.021922840194125943,-0.1037057666545385
-0.34895174525240463,-0.10053723090022597,0.993706449870969,0.03484914662643913,-0.1135439029952658,-0.9146467654015912,0.004877194870308609,0.010674838087439947,-0.2178042080705999,0.9730543023354608,0.34862171067900394,0.9936416429576087,-0.1270310962794051,0.9730543023354608
-0.1274856176295617,0.006023815926382746,0.08723023026353205,0.9911102374414044,0.41668935023398884,-0.05034934119429732,-0.3115716874634961,-0.4871696454185423,0.3603215206068526,0.07929131022012588,-0.012389309015093646,0.08808107577784158,0.9487757879721943,0.07929131022012588
-0.049280917508072807,0.012790019249580306,-0.011599116358152233,0.4230469311214119,0.965267086304116,0.1939996675250881,-0.7411525859310234,-0.4491732404860325,0.5855796483993092,0.052148799439544646,0.35498705184969115,-0.010977788660677914,0.49243711073775126,0.052148799439544646
0.2904920566426287,0.08264979435773159,-0.9061215106549622,-0.0005531550351284242,0.27973620657400944,0.9958980167974731,-0.15427130505109013,-0.11612670179233371,0.28571357658875324,-0.8476970587921986,-0.05826476471986218,-0.9059743022545685,0.16311787595285646,-0.8476970587921986
0.052967850794696056,-0.02670761149069589,0.05438701405967248,-0.348170407948491,-0.773017539537734,-0.21640732364394372,0.85682871514939,0.3350685290244492,-0.46216529043478954,-0.007164198850080096,-0.3025013094164541,0.05376477197479874,-0.41572917146399724,-0.007164198850080096
-0.05307101949411262,0.00488572627350955,9.13856293542679e-05,-0.4785974491966967,-0.3732881713132989,-0.1020821362126295,0.4206140497856383,0.9971952791188935,-0.4430932500336798,-0.0511391018144947,-0.20743015653927588,-0.00040423612963908824,-0.4545418421888941,-0.0511391018144947
0.02035042507408776,-0.016079195372162833,-0.19572512942254186,0.3529344404828369,0.5717406607590573,0.26385828309900416,-0.4140703979049358,-0.4448039673728658,0.9969524467770361,-0.14210450855071108,0.10982239016521246,-0.19501864347291412,0.4065607079165049,-0.14210450855071108
-0.3486137617216181,-0.0990769960309243,0.9643718093404648,0.019642206437357295,-0.0517898061919031,-0.8492682706844121,-0.03202207751290853,-0.03936141561155096,-0.164745504243706,0.9943468069542294,0.4968327083690944,0.9644094124837224,-0.13864233374176535,0.9943468069542294
