statusN_Rmean=96,statusS_Rmean=96,tempC_Rmean=96,windspeedMiles_Rmean=96,precipMM_Rmean=96,humidity_Rmean=96,visibility_Rmean=96,pressure_Rmean=96,cloudcover_Rmean=96,heatIndexC_Rmean=96,dewPointC_Rmean=96,windChillC_Rmean=96,windGustMiles_Rmean=96,feelsLikeC_Rmean=96
0.03693401344763401,0.07419702113025024,0.05081299697550506,0.0034688305582342,0.017586057623969552,-0.032642645253136385,-0.043474029956271684,-0.05467515622669979,0.002663014001899618,0.05850808787906958,0.013199212226511756,0.051159249684124226,-0.003348188846580024,0.05850808787906958
-0.022812597819706397,-0.016178992370171133,0.00328330988765072,0.005667553371134261,-0.02945446689035613,-0.03012314046535828,0.004190337932483193,-0.00393937346341322,0.013911740897755629,-0.005643006129879487,-0.042400217943409806,0.00397980282349583,-0.0021130960587357472,-0.005643006129879487
0.015845720746056953,-0.08491099806512899,0.3182135913137429,-0.1781716538693434,-0.16646708067195276,-0.3312865211362748,0.1457567069819672,0.1142046013595928,-0.2560680253955964,0.28974823283450263,-0.14044696102997423,0.318418274528146,-0.19000243071459874,0.28974823283450263
0.14231137036318853,0.04016588786412014,-0.3044630210338631,0.4178777989328269,0.22225995877924645,0.2297563284007635,-0.21579044510342765,-0.40775115326181266,0.2982329258580376,-0.31225879009454127,0.05597826665432814,-0.3045965875254601,0.41584984241480843,-0.31225879009454127
0.08697988505409665,0.011016602289002092,-0.10326561406007101,0.1764230337402787,0.4297200608830961,0.24981597211394108,-0.3247088705043853,-0.33698284194099304,0.33509343602494823,-0.04131455196844922,0.3362800690172825,-0.10339111901447585,0.20358936610483258,-0.04131455196844922
-0.01526018894006053,0.08314790334530012,-0.3618987398729576,0.20617289095885566,0.28719344116572243,0.4385081159924289,-0.23931826197200567,-0.20922998398822687,0.3483493288909098,-0.304006483312318,0.2789375232205058,-0.36216352026925347,0.2249717801822685,-0.304006483312318
-0.046527411989001906,0.00040804818028481816,0.12394361343176777,-0.13162529278896895,-0.3447327648882349,-0.23880778377293174,0.27843336204890556,0.23986947587490048,-0.2951069129901338,0.06765919032248977,-0.294395121941561,0.12397761441153095,-0.1558279686407673,0.06765919032248977
-0.18924968842848114,0.011789199376902195,0.056940404808138105,-0.29328854382094866,-0.3826667176821398,-0.12841849221394502,0.27814593097157525,0.7564433530391622,-0.34363417779385264,0.013912261829816206,-0.21226335394421444,0.057577969485901895,-0.28800606584869753,0.013912261829816206
0.029039078566274027,0.019007084141879016,-0.29550880695904075,0.24373540545469252,0.4130983260240328,0.3477217427194573,-0.32785889850548494,-0.3964359662859492,0.44794805264490717,-0.2497977787506639,0.25765824775033935,-0.29525413066125245,0.2697973047412518,-0.2497977787506639
0.01047792900732935,-0.0853567139222481,0.2599194579211879,-0.15109966227605653,-0.09019384798395993,-0.2382292116486308,0.09115668416653427,0.06599969842286899,-0.18388366958309463,0.25403557540923044,-0.05401223803574995,0.26015361990911373,-0.15785122489720108,0.25403557540923044
-0.010581595135331552,-0.04697394083621176,-0.07065610447492748,-0.008092851533326558,0.26386609751446727,0.25394248228861305,-0.17496598115177162,-0.17003918819215053,0.1788472036216162,0.026296390024402563,0.36676764698243386,-0.07052929226280101,0.008674555875287053,0.026296390024402563
0.016369445410470345,-0.08462103203160039,0.31809066402716685,-0.1779259034238668,-0.16575109911722438,-0.33109815458875924,0.14508804955598134,0.11375605310578958,-0.2555548320795639,0.2896331404426241,-0.1401626674354776,0.31829555985183466,-0.1897751562051003,0.2896331404426241
0.13614115864829854,0.051833052857972926,-0.3227822178357816,0.4243296657511153,0.2684550495675685,0.26839644598273554,-0.2512142480194261,-0.4074485374625998,0.3267270545189929,-0.3225995764124432,0.09115124886052162,-0.3227989652636718,0.43086249118885417,-0.3225995764124432
0.01047792900732935,-0.0853567139222481,0.2599194579211879,-0.15109966227605653,-0.09019384798395993,-0.2382292116486308,0.09115668416653427,0.06599969842286899,-0.18388366958309463,0.25403557540923044,-0.05401223803574995,0.26015361990911373,-0.15785122489720108,0.25403557540923044
0.041742115794950914,0.07357569548829983,0.04996275044643584,0.004286567618220142,0.01851102668276988,-0.03114344637583285,-0.04467309281494281,-0.05559119853601402,0.002187597013661307,0.05811833637511952,0.014977411508940046,0.050314288425567025,-0.002339521572699001,0.05811833637511952
-0.021251332247695924,-0.016446115584944136,0.002750335543189975,0.007030346038824407,-0.027639688762141405,-0.02926716455050382,0.005079381985177056,-0.0038984981642520558,0.01675656204987278,-0.006190872272311727,-0.04235073734273125,0.0034620078434095766,-0.0003612605947702021,-0.006190872272311727
0.04785052528650424,0.07142990488257597,0.04914640353299563,0.005091610811911883,0.01963985836814786,-0.030051398142805313,-0.04556833488073539,-0.055939652997688674,0.001939942624986758,0.05744204353099854,0.015788758371536496,0.049511090661595515,-0.0012665231845983022,0.05744204353099854
-0.019002945635820855,-0.01867940477703557,0.0030816487484253163,0.007591575303832066,-0.025742884522830908,-0.028476365969947445,0.006172587394794763,-0.0036137836504952425,0.019791054192438477,-0.00563999605574566,-0.04133752348479321,0.0038011994293440507,0.0005820020176966078,-0.00563999605574566
0.05411610978554061,0.07014579534881422,0.04821115158241369,0.005449592188168236,0.02059589751930167,-0.028383468090951807,-0.046791103227343825,-0.056350402251619594,0.0016980657157508255,0.0570360731188107,0.017478262928854016,0.048596563802404416,-0.0006674062040028558,0.0570360731188107
-0.01754547636383747,-0.0192912767735459,0.002904835371823572,0.0084549813052793,-0.024119228203218893,-0.027858963874974878,0.007524174362889035,-0.0033163776611290804,0.02246415147690538,-0.005893970918330729,-0.041508632125617825,0.0036367228125430183,0.001852878432034124,-0.005893970918330729
