0,Expanding Mean 12 statusN,Expanding Mean 12 statusS,Expanding Mean 12 tempC,Expanding Mean 12 windspeedMiles,Expanding Mean 12 precipMM,Expanding Mean 12 humidity,Expanding Mean 12 visibility,Expanding Mean 12 pressure,Expanding Mean 12 cloudcover,Expanding Mean 12 heatIndexC,Expanding Mean 12 dewPointC,Expanding Mean 12 windChillC
statusN,0.903967101016349,0.0999405983669216,-0.3633477372104011,-0.1164664477312784,-0.025410660034908383,0.3082806447881372,0.043685294893008535,-0.038326470169116174,0.034846056119649936,-0.3701328221562396,-0.23497020576181635,-0.3635131661535987
statusS,0.10708119271067017,0.9242478416854482,-0.1038924331209628,0.006462833677642566,0.010494877754156707,0.0859277763984263,-0.022298486786993667,0.008389631999500883,-0.015205070920849209,-0.10289808984397134,-0.06067891036996297,-0.10372577376508588
tempC,-0.3361353734997489,-0.0950553487637996,0.9787029978867532,0.0012063350012458947,-0.08868506364248024,-0.9061514955567842,0.11088174065854553,0.013239993554626493,-0.2277495722101078,0.9618145468463316,0.3507039821963503,0.9786286702489392
windspeedMiles,-0.13766794201485585,0.006623805445119243,0.10815961074197823,0.9848142650338652,0.4017591716578427,-0.06977046761494429,-0.3291667160808753,-0.4890460997069153,0.3622834334720887,0.1035745149359038,0.0022421136094377416,0.10916017882283036
precipMM,-0.060533183997690684,0.0157803108024822,0.013546782895993686,0.4200602221339674,0.985605895913666,0.1685813941254358,-0.8124936512401951,-0.4526489473134314,0.5847420316062503,0.08032831279037791,0.36403001757552256,0.014341093890184882
humidity,0.27934591004225084,0.0761078282601458,-0.8905622517287405,0.03445268797628604,0.26928605498049096,0.9833345757818112,-0.2740803768154433,-0.12079485105888,0.2945393617845985,-0.8344467800805879,-0.06079851396178052,-0.8902751039569324
visibility,0.070605926733422,-0.031390351193986366,0.034142472126366265,-0.3453557555798536,-0.7866982456070124,-0.19474118838142204,0.9485202262454916,0.3369684187682176,-0.4630827133710473,-0.030054784717775708,-0.3096806581118485,0.033285342246401006
pressure,-0.05427402647687285,0.00031631490849835336,-0.00287348775772342,-0.4734007329927384,-0.4372981096469142,-0.09637940220403793,0.3327556328742707,0.9951096591840556,-0.4409764361540692,-0.05753017913600347,-0.20561537687605327,-0.0035129143382635715
cloudcover,0.021526162989911692,-0.013230943317639764,-0.1854337351485973,0.34773073765735385,0.5755758717205431,0.2566266924116365,-0.4481004347725955,-0.4450943080383459,0.9873765721743044,-0.12891002185913222,0.1137447612164352,-0.1845762618211276
heatIndexC,-0.3336648711263569,-0.09362266872483824,0.94610514636375,-0.013854446279677277,-0.028358000900428493,-0.8379219186212431,0.05298187361645895,-0.03624074180123442,-0.17556167766632724,0.9778962071323676,0.4945657390714134,0.9461621043076954
dewPointC,-0.2076968803938228,-0.057827855893263176,0.32491416116174554,-0.04810395877795121,0.3174981586752577,-0.04821879170843437,-0.2820894229946929,-0.2117750699600132,0.094289286199129,0.4744086592527331,0.961583819206216,0.3253672140115409
windChillC,-0.3364089192559934,-0.09502814180062176,0.978658842956424,0.0020293713320482065,-0.08819785984104266,-0.9060842581479416,0.11029786323738824,0.012746168333571737,-0.22706858514495426,0.9619044409892756,0.35091378769686593,0.9787227716918668
windGustMiles,-0.08972362939875067,0.021818571805409696,-0.021538143705175268,0.9650648932581328,0.4912035801830335,0.061412857928417525,-0.4125771050391323,-0.4764512939081715,0.4237829229185322,-0.0272335553790858,-0.038480124735295,-0.02058706946244877
feelsLikeC,-0.3336648711263569,-0.09362266872483824,0.94610514636375,-0.013854446279677277,-0.028358000900428493,-0.8379219186212431,0.05298187361645895,-0.03624074180123442,-0.17556167766632724,0.9778962071323676,0.4945657390714134,0.9461621043076954
statusN_Rmean=2,0.9417353886952082,0.10174504814630167,-0.3609545878237673,-0.12257264532063615,-0.03579690438021445,0.3037292376957637,0.04956130661984574,-0.043550783241822176,0.02954354119739792,-0.3646745334415942,-0.2326259946205821,-0.3611282760861309
statusS_Rmean=2,0.10820448874619623,0.9554898754597996,-0.1033717965748245,0.007070574111002419,0.01182338342839828,0.08522550598864816,-0.026035772615265983,0.007499148986158555,-0.015113800099146897,-0.10200430823165484,-0.061228781875075675,-0.10325112706192256
statusN_Rmean=3,0.9345018000348992,0.10303586241533304,-0.3551528045735715,-0.12766316291605306,-0.04636128403014258,0.2965295449788883,0.05523216759922723,-0.04911235614936341,0.024159883866206773,-0.3562651372168177,-0.2292166319005413,-0.3553467310182106
statusS_Rmean=3,0.10879494120310616,0.965364938332793,-0.10171811667131896,0.00763237884775642,0.013698599465128304,0.0840162757251659,-0.03058850991144942,0.006400377743324715,-0.01573571253354684,-0.10007229353227044,-0.06063270487009996,-0.10159313462846634
statusN_Rmean=4,0.8991000329170088,0.1054037313196057,-0.346121807484791,-0.13177540693109116,-0.05702688096450241,0.2871893258909817,0.061048881162380074,-0.05400278989757239,0.019107767085316654,-0.3448742714520745,-0.2228375025933018,-0.3463438884952522
statusS_Rmean=4,0.10648209533022944,0.9504960227925799,-0.09884384019389324,0.00846912213692737,0.013718776968123585,0.08161400733982177,-0.03317106688584348,0.005698607890440095,-0.016511105416988452,-0.09689124422162404,-0.059367627067831226,-0.09870855629042978
statusN_Rmean=8,0.6780035503351224,0.09381424930294986,-0.2648751684323634,-0.1434599097624543,-0.0975410391089824,0.21177248324519168,0.0895218231806968,-0.0661508834394752,0.0015242856596935086,-0.2538704172883385,-0.16197414916717773,-0.26510612453021365
statusS_Rmean=8,0.07946709129742496,0.7475094610782335,-0.07765185944957724,0.014017654950696007,0.014608363441652457,0.06407064616459507,-0.04237087671283665,0.0015229895971329071,-0.01960835591566661,-0.07451834344193586,-0.04397188322361667,-0.07748722806483924
statusN_Rmean=12,0.4800028582627892,0.05823694393596701,-0.12163497887431865,-0.13322280205340198,-0.12093232719607253,0.08756602680208585,0.11013914738664288,-0.0646865503043745,-0.003352838111126071,-0.10191888893850172,-0.05124995494330602,-0.12180606585022848
statusS_Rmean=12,0.03833536392659266,0.4982935284857609,-0.04644293312696824,0.01882481010613228,0.015887401869517464,0.037351071298950635,-0.05238791427145245,0.0002877431678192088,-0.020780450490567485,-0.04266954417435763,-0.020056681886454937,-0.046281314535232
statusN_Rmean=24,0.07486638769052344,-0.06726061075407816,0.3370744898413513,0.062153761057215776,-0.0014223965457884856,-0.3192281853247371,0.017567323581742976,-0.10302401667511753,0.0499000858563809,0.3588003970911501,0.17422061845564782,0.3375299177069944
statusS_Rmean=24,0.014573699882539454,0.1294657966789437,0.009852310915625814,0.0617858627675374,0.03139836509173166,-0.02342948920137097,-0.05183432039107648,-0.008131088240582823,0.01777870556975937,0.015701967465431097,0.00372136740303473,0.010363798476626322
statusN_Rmean=32,-0.05894839908132413,-0.08345290570178819,0.4117056309001976,0.22949819376060965,0.1472908568717024,-0.3773410810115129,-0.126502839791744,-0.1724449108626892,0.08818097267423687,0.4266221776714944,0.19837522777614264,0.4124745878365016
statusS_Rmean=32,0.036867925305435784,0.06212125468211764,-0.0061308547075485656,0.07810828531414388,0.04046111951833546,-0.008095513523940985,-0.04762394114434691,-0.010193323073298594,0.04095855871569458,-0.005880852411820066,-0.018949565567268883,-0.005468839071632593
statusN_Rmean=48,0.00013041633530887383,-0.07856028293078544,-0.04006563316383383,0.2161925718957014,0.2049686764211091,0.06899057103659735,-0.18169927260207566,-0.13691437909222462,0.07618119168212728,-0.06235193013526415,-0.022384272154857148,-0.03942254141771278
statusS_Rmean=48,0.06824750417264003,-0.020268131131453336,-0.07418685546405053,0.06343516034930173,0.010859131740386012,0.0622531122981439,-0.027248092760318858,-0.0001867676365806181,0.002950387035732992,-0.07074153878317818,-0.05335628409919185,-0.07338115600753434
statusN_Rmean=96,0.04875338942346846,-0.019212100388306185,0.016899899027085337,0.14086304281446016,0.08493725306975035,-0.015588829351358285,-0.05332502113347558,-0.19057315739774425,0.03151354127582565,0.011053452051348679,-0.01166700810611585,0.017457389115058352
statusS_Rmean=96,0.0699126745286621,-0.0185944151614148,-0.08090394830720153,0.04216354955109058,0.013188367475791704,0.08041719624029921,-0.00013711282143530148,0.011895215637630328,0.021028761300387867,-0.08239178827299401,-0.04724214008656996,-0.0804910410453433
tempC_Rmean=2,-0.3496336787825403,-0.09815743887139844,0.9891117038851001,0.03363658125563372,-0.055466181761833794,-0.910467464777766,0.08366409981469035,0.00746459704670454,-0.21677342270644465,0.9679420096988236,0.3501811204931416,0.9890235275341182
windspeedMiles_Rmean=2,-0.13001763433626373,1.2966955495174255e-05,0.08825678926856667,0.9872725819403546,0.4135313275275373,-0.05214516899087012,-0.3395383359431593,-0.4861324127239143,0.3604051794388006,0.07867575420970246,-0.01500709001552026,0.08925630795597739
precipMM_Rmean=2,-0.07206096610666522,0.01918924182612236,-0.0527665215128666,0.4266883283419691,0.9597785214520724,0.2203294206987788,-0.7962184216182026,-0.3817898395933276,0.5751360450204299,0.012385156750911702,0.3246804926202012,-0.052006622661215036
humidity_Rmean=2,0.29312195062864643,0.07832061838630255,-0.9037828636384202,0.0018667343323199878,0.23721334369015695,0.992680737333052,-0.2466821419311597,-0.1129093454418811,0.2828607082922677,-0.8441430355328354,-0.061087130963025836,-0.903526087326966
visibility_Rmean=2,0.0010403526497820231,-0.0039923660312702535,-0.03371790621127986,-0.3145945798102031,-0.7392825321305846,-0.1145850135619494,0.8453248630874719,0.4253497241131056,-0.4189282871530949,-0.07274789289418712,-0.23866543861519465,-0.034494074231257436
pressure_Rmean=2,-0.049548851166201634,0.001012029894331753,0.0019076617820293247,-0.4791971122883114,-0.4420277513298124,-0.10267622166559734,0.33705870960619,0.9960434694951256,-0.4426096728707112,-0.051861916766687034,-0.20685137763768344,0.0012693857403455648
cloudcover_Rmean=2,0.02645362212604521,-0.013435699610024414,-0.1963348817028678,0.3528567197213413,0.5804200897517783,0.26671497833528146,-0.4516177310706712,-0.4449592366111117,0.994223711961485,-0.1409309494000437,0.10777561571275353,-0.19547043282747853
heatIndexC_Rmean=2,-0.34970248954423355,-0.09698022805063623,0.961350155119289,0.02120190425011096,0.005011398720495654,-0.8459678627307182,0.024872781127965125,-0.04251442051562998,-0.16504885918007636,0.9897672906243196,0.4976409803923057,0.961416172371728
dewPointC_Rmean=2,-0.2175766955437398,-0.060619136240153075,0.3367654527189207,-0.035569369507362815,0.33276735133883284,-0.053151427164530016,-0.2925992540575241,-0.21108217040078733,0.09941663655436056,0.4866180163420693,0.9721189289253672,0.3371897394169685
windChillC_Rmean=2,-0.3498500959594191,-0.09809205412738878,0.989057757207756,0.034460915896340934,-0.0549470233787533,-0.910362571844926,0.08306662766087086,0.006966363015501951,-0.2160775118925186,0.9680073065570248,0.3504041724632519,0.9891085680610616
windGustMiles_Rmean=2,-0.08622325265153845,0.023415767931824302,-0.06063628598293835,0.9618583408551036,0.4914784515498651,0.1002746352568184,-0.4147720905672305,-0.4660899655074757,0.4180671142795668,-0.06765238941898594,-0.049402310277802085,-0.05968500567128799
feelsLikeC_Rmean=2,-0.34970248954423355,-0.09698022805063623,0.961350155119289,0.02120190425011096,0.005011398720495654,-0.8459678627307182,0.024872781127965125,-0.04251442051562998,-0.16504885918007636,0.9897672906243196,0.4976409803923057,0.961416172371728
tempC_Rmean=3,-0.3628714234939889,-0.1001650394497215,0.9914126517418356,0.06217447930839126,-0.027336049499355232,-0.9067958255121146,0.05986138391926968,0.00929902421038563,-0.2101907579984992,0.9671325563772494,0.3492733598476493,0.9913525527348921
windspeedMiles_Rmean=3,-0.13501983000767112,0.009501191546094056,0.044580984047122935,0.990623781411812,0.41153303810004654,-0.005393221720699122,-0.3391022004129912,-0.4705511525198973,0.3528113881050685,0.036732803813048616,-0.01893811900496845,0.045580997552202
precipMM_Rmean=3,-0.054572541955018816,0.004230404303836954,-0.0770037573936671,0.3918924494733553,0.9596807805224074,0.2595434268317282,-0.8001442953154915,-0.4050650154034656,0.5755468555704262,-0.0076960650909499205,0.34792384184915026,-0.07637202988089943
humidity_Rmean=3,0.3040211338824528,0.08066163561592994,-0.910692657514068,-0.025506684339762848,0.2059801465606219,0.9947192293532164,-0.21995409664627652,-0.10687527904637582,0.27347449828359915,-0.8474883656252542,-0.05990940350167762,-0.9104599892232328
visibility_Rmean=3,0.10558551157236852,-0.04011297732239753,0.16073765244851446,-0.31683240945025143,-0.6576943203251608,-0.2789478288936582,0.839142508765537,0.16608299256948975,-0.411708268315599,0.0995705765454545,-0.2296096202046713,0.1599259647208584
pressure_Rmean=3,-0.04474461623095567,0.001796137743959856,0.006954609457449122,-0.4845564274665486,-0.4464563174023249,-0.10926335740776537,0.3408595312694194,0.9963961195482828,-0.44408166289603423,-0.04583474576514872,-0.2078870060119961,0.006318971517397853
cloudcover_Rmean=3,0.031481799606468595,-0.013499100271399271,-0.2069506099778159,0.3581452355416221,0.5835453878460083,0.27623403230847204,-0.4541906507703466,-0.4449930944377455,0.9958165730340152,-0.15287147191167114,0.1010475497594124,-0.20608277740965253
heatIndexC_Rmean=3,-0.3611132549802653,-0.10039975109321013,0.9698279023004814,0.05403459310673543,0.04003763104860303,-0.8494735023807483,-0.003301304768022728,-0.05178030694693487,-0.1505583912987382,0.992837711518562,0.4926933771101877,0.9698866210917382
dewPointC_Rmean=3,-0.2261298065403365,-0.0630827223545896,0.34626996936208504,-0.02278715796539978,0.3474520156017935,-0.056857115143577434,-0.30268805431644424,-0.2101430917827287,0.10484449351423022,0.4956653519333401,0.9781959955854982,0.3466595569099825
windChillC_Rmean=3,-0.3630345588805008,-0.0999952954785941,0.9913245835208921,0.06318090071156883,-0.0266805249069652,-0.9066190933085481,0.05919338716736475,0.008638220501375695,-0.20941479554771225,0.9671491901880616,0.3494937930526715,0.991386172124322
